"SiteID","RegionCode","Region","WebsiteLocation","RawSite","Lat","Long","Comments","Habitat","RawHab","Location","FA Locale","FA SubLocale","Nickname","SiteStatus","NoPosition","BadPosition","BadPositionDescription","AveragedPos"
1739,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Peterson Bay","PC1",59.574,-151.26739,,"Sand-Gravel","Sand","Kachemak Bay",,,"Alaska Coastal Studies (bottom)","yes",FALSE,FALSE,,FALSE
1740,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Peterson Bay","PC2",59.575753,-151.294791,,"Gravel-Cobble","Gravel/Cobble","Kachemak Bay",,,"Alaska Coastal Studies (bank)","yes",FALSE,FALSE,,FALSE
1741,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Peterson Bay","PC3",59.579379,-151.297602,,"Gravel-Cobble","Gravel/Cobble","Kachemak Bay",,,"Alaska Coastal Studies (by rock)","yes",FALSE,FALSE,,FALSE
1742,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Port Graham","PE",59.37703333,-151.8655833,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Port Graham East","yes",FALSE,FALSE,,FALSE
1743,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Point Naskowhak","PN",59.43681667,-151.8036833,,"Sand-Gravel","Sand","Kachemak Bay",,,"Point Naskowhak","yes",FALSE,FALSE,,FALSE
1744,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Point Pogibishi","PP",59.43298333,-151.8346333,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Point Pogibishi","yes",FALSE,FALSE,,FALSE
1745,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Port Graham","PW",59.34553333,-151.8021167,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Port Graham West","yes",FALSE,FALSE,,FALSE
1746,"GOA","Gulf of Alaska","Prince William Sound, Naked Island, Cabin Bay","PWS201201",60.65468,-147.44301,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1747,"GOA","Gulf of Alaska","Prince William Sound, Glacier Island","PWS201202",60.85985,-147.18463,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1748,"GOA","Gulf of Alaska","Prince William Sound, Glacier Island, Chamberain Bay","PWS201203",60.86709,-147.18549,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1749,"GOA","Gulf of Alaska","Prince William Sound, Glacier Island, Chamberain Bay","PWS201204",60.87167,-147.18129,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1750,"GOA","Gulf of Alaska","Prince William Sound, Glacier Island, Chamberain Bay","PWS201205",60.88119,-147.17838,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1751,"GOA","Gulf of Alaska","Prince William Sound, Naked Island, McPherson Passage","PWS201206",60.68761,-147.40797,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1752,"GOA","Gulf of Alaska","Prince William Sound, Peak Island, McPherson Passage","PWS201207",60.69495,-147.40851,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1753,"GOA","Gulf of Alaska","Prince William Sound, Knight Island, Herring Bay","PWS201208",60.48821,-147.71979,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1754,"GOA","Gulf of Alaska","Prince William Sound, Nowell Point","PWS201209",60.43769,-147.93698,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1755,"GOA","Gulf of Alaska","Prince William Sound, Nowell Point","PWS201210",60.43793,-147.93739,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1756,"GOA","Gulf of Alaska","Prince William Sound, Eshamy Bay","PWS201211",60.4964,-147.96601,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1757,"GOA","Gulf of Alaska","Prince William Sound, Eshamy Bay","PWS201212",60.49668,-147.9655,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1758,"GOA","Gulf of Alaska","Prince William Sound, Applegate Island","PWS201213",60.62126,-148.15855,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1759,"GOA","Gulf of Alaska","Prince William Sound, Port Etches, Constantine Harbor","PWS201301",60.35232,-146.62218,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1760,"GOA","Gulf of Alaska","Prince William Sound, Montague Island, Zaikof Bay","PWS201302",60.28755,-147.02856,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1761,"GOA","Gulf of Alaska","Prince William Sound, Garden Cove, Qengnaswik Point","PWS201303",60.3346,-146.54715,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1762,"GOA","Gulf of Alaska","Prince William Sound, Port Gravina","PWS201304",60.73364,-146.19441,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1763,"GOA","Gulf of Alaska","Prince William Sound, Hawkins Island, Windy Bay","PWS201305",60.5603,-145.96144,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1764,"GOA","Gulf of Alaska","Prince William Sound, Port Fidalgo","PWS201306",60.82019,-146.41748,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1765,"GOA","Gulf of Alaska","Prince William Sound, Naked Island","PWS201307",60.68783,-147.46242,,"not reported",,,,,,"yes",FALSE,FALSE,,FALSE
1766,"GOA","Gulf of Alaska","Cook Inlet, Tuxedni Bay, Chisik Island","Sandy's",60.128166,-152.664557,,"not reported",,"Chisik",,,"Sandy's","yes",FALSE,FALSE,,FALSE
1767,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Seldovia Bay","SB",59.41405,-151.7192,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Seldovia Bay South","yes",FALSE,FALSE,,FALSE
1768,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Sadie Cove","SE",59.5065,-151.3723167,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Sadie Cove East","yes",FALSE,FALSE,,FALSE
1769,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, Sitka","Sitka01",57.04219,-135.3188,,"not reported",,"Sitka",,,,"yes",FALSE,FALSE,,FALSE
1770,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, Sitka","Sitka02",57.0394,-135.307,,"not reported",,"Sitka",,,,"yes",FALSE,FALSE,,FALSE
1771,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, Sitka","Sitka03",57.0481,-135.3176,,"not reported",,"Sitka",,,,"yes",FALSE,FALSE,,FALSE
1772,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, Sitka","Sitka04",57.0481,-135.3176,,"not reported",,"Sitka",,,,"yes",FALSE,FALSE,,FALSE
1773,"GOA","Gulf of Alaska","Cook Inlet, Tuxedni Bay, Chisik Island, Snug Harbor","Snug Harbor",60.105196,-152.571851,,"not reported",,"Chisik",,,"Snug Harbor","yes",FALSE,FALSE,,FALSE
1774,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Seldovia Point","SP",59.46106667,-151.7083167,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Seldovia Point","yes",FALSE,FALSE,,FALSE
1775,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Sadie Cove","SS",59.48181667,-151.3469667,,"Gravel-Cobble","Gravel/Cobble","Kachemak Bay",,,"Sadie Cove South","yes",FALSE,FALSE,,FALSE
1776,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Tutka Bay","ST",59.49956667,-151.4716667,,"Gravel-Cobble","Gravel/Cobble","Kachemak Bay",,,"Tutka/Sadie","yes",FALSE,FALSE,,FALSE
1777,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Seldovia Bay","SW",59.42745,-151.74135,,"Sand-Gravel","Sand/Gravel","Kachemak Bay",,,"Seldovia Bay West","yes",FALSE,FALSE,,FALSE
1778,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Tutka Bay","TE",59.48585,-151.458866,,"Gravel-Cobble","Gravel/Cobble","Kachemak Bay",,,"Tutka Bay East","yes",FALSE,FALSE,,FALSE
1779,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Tutka Bay","TN",59.46766667,-151.4573833,,"Gravel-Cobble","Gravel/Cobble","Kachemak Bay",,,"Tutka Bay Northwest","yes",FALSE,FALSE,,FALSE
1780,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Tutka Bay","TS",59.4249,-151.3393167,,"Gravel-Cobble","Cobble","Kachemak Bay",,,"Tutka Bay South","yes",FALSE,FALSE,,FALSE
1781,"GOA","Gulf of Alaska","Barren Islands, West Amatuli Island","WAI",58.943291,-152.041043,,"not reported",,"Barren Islands",,,"West Amatuli Island","yes",FALSE,FALSE,,FALSE
1782,"GOA","Gulf of Alaska","Cook Inlet, Tuxedni Bay, Chisik Island","Walkers",60.107411,-152.617096,,"not reported",,"Chisik",,,"Walkers","yes",FALSE,FALSE,,FALSE
1784,"GOA","Gulf of Alaska","southeastern Alaska, Icy Bay","WRST02",60.0261,-141.370483333333,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1785,"GOA","Gulf of Alaska","southeastern Alaska, Icy Bay","WRST03",60.052,-141.317983333333,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1786,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Redfield Cove","WRST04",59.5972666666667,-139.614366666667,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1787,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Redfield Cove","WRST05",59.6228166666667,-139.65325,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1788,"GOA","Gulf of Alaska",,"WRST06",59.644908,-139.57376,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1789,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Kritoi Island","WRST07",59.6736666666667,-139.64465,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1790,"GOA","Gulf of Alaska","southeastern Alaska, Yakutat Bay, Kriwoi Island","WRST08",59.6306666666667,-139.6564,,"not reported",,"WRST",,,"Wrangel St. Elias?","yes",FALSE,FALSE,,FALSE
1791,"GOA","Gulf of Alaska","Cook Inlet, Kachemak Bay, Yukon Island","YI",59.5133,-151.4872333,,"Sand-Gravel","Sand/Cobble","Kachemak Bay",,,"Yukon Island","yes",FALSE,FALSE,,FALSE
1792,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-0",,,"one-time site","Sand-Gravel",,"Apoon","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1793,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-1",63.4094,-163.3317,"monitored site","Sand-Gravel",,"Apoon","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1794,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-2",63.48473,-163.3739,"monitored site","Sand-Gravel",,"Apoon","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1795,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-3",63.61187,-163.3945,"monitored site","Sand-Gravel",,"Apoon","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1796,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-5",,,"one-time site","Sand-Gravel",,"Apoon","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1797,"BS","Bering Sea","Norton Sound, Yukon River delta, Kawanak Channel","Kawanak-1",63.3078,-164.9937,"monitored site","Sand-Gravel",,"Kawanak Channel","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1798,"BS","Bering Sea","Norton Sound, Yukon River delta, Kawanak Channel","Kawanak-2",63.34821,-165.1214,"monitored site","Sand-Gravel",,"Kawanak Channel","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1799,"BS","Bering Sea","Norton Sound, Yukon River delta, Kawanak Channel","Kawanak-3",63.39016,-165.2064,"monitored site","Sand-Gravel",,"Kawanak Channel","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1800,"BS","Bering Sea","Norton Sound, Yukon River delta, KU","KU-1",,,"one-time site","Sand-Gravel",,"KU","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1801,"BS","Bering Sea","Norton Sound, Yukon River delta, KU","KU-2",,,"one-time site","Sand-Gravel",,"KU","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1802,"BS","Bering Sea","Norton Sound, Yukon River delta, KU","KU-3",,,"one-time site","Sand-Gravel",,"KU","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1803,"BS","Bering Sea","Norton Sound, Yukon River delta, Kwiguk Pass","Kwiguk-1",62.815,-165.2977,"monitored site","Sand-Gravel",,"Kwiguk Pass","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1804,"BS","Bering Sea","Norton Sound, Yukon River delta, Kwiguk Pass","Kwiguk-2",62.83532,-165.3779,"monitored site","Sand-Gravel",,"Kwiguk Pass","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1805,"BS","Bering Sea","Norton Sound, Yukon River delta, Kwiguk Pass","Kwiguk-3",62.86037,-165.4973,"monitored site","Sand-Gravel",,"Kwiguk Pass","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1806,"BS","Bering Sea","Norton Sound, Yukon River delta, south Bugomowik Pass","Bugomowik South-1",,,"one-time site","Sand-Gravel",,"south Bugomowik Pass","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1807,"BS","Bering Sea","Norton Sound, Yukon River delta, north Bugomowik Pass","Bugomowik North-1",,,"one-time site","Sand-Gravel",,"north Bugomowik Pass","Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1808,"BS","Bering Sea","Norton Sound, Yukon River delta","Norton Sound-5",,,"one-time site","Sand-Gravel",,,"Norton Sound","Yukon River delta",,"no",TRUE,FALSE,,FALSE
1809,"BS","Bering Sea","Norton Sound, Yukon River delta, Stuart Island","Stuart-1",63.4737,-162.8286,"one-time site","Sand-Gravel",,"Stuart Island","Norton Sound","Yukon River delta",,"no",FALSE,FALSE,,FALSE
1810,"BS","Bering Sea","Norton Sound, Yukon River delta, Stuart Island","Stuart-2",63.56842,-162.8973,"one-time site","Sand-Gravel",,"Stuart Island","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1811,"BS","Bering Sea","Norton Sound, Yukon River delta, Stuart Island","Stuart-3",63.6707,-162.94,"one-time site","Sand-Gravel",,"Stuart Island","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1812,"BS","Bering Sea","Norton Sound, Yukon River delta, Taku","Taku-1",62.48447,-165.5601,"monitored site","Sand-Gravel",,"Taku","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1813,"BS","Bering Sea","Norton Sound, Yukon River delta, Taku","Taku-2",62.51209,-165.7481,"monitored site","Sand-Gravel",,"Taku","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1814,"BS","Bering Sea","Norton Sound, Yukon River delta, Taku","Taku-3",62.53506,-165.9472,"monitored site","Sand-Gravel",,"Taku","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1815,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-1",63.48903,-164.0983,"monitored site","Sand-Gravel",,"Uwik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1816,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-2",63.53799,-164.138,"monitored site","Sand-Gravel",,"Uwik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1817,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-3",63.62034,-164.303,"monitored site","Sand-Gravel",,"Uwik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1819,"BS","Bering Sea","Norton Sound, Yukon River delta, Elongozhik Slough","Elong-2",63.49369,-164.696,"monitored site","Sand-Gravel",,"Elongozhik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1820,"BS","Bering Sea","Norton Sound, Yukon River delta, Elongozhik Slough","Elong-3",63.54164,-164.7915,"monitored site","Sand-Gravel",,"Elongozhik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1821,"BS","Bering Sea","Norton Sound, Yukon River delta, Elongozhik Slough","Elong-4",63.625,-164.9124,"monitored site","Sand-Gravel",,"Elongozhik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1822,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-1",63.45012,-163.7741,"monitored site","Sand-Gravel",,"Okshokwewhik","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1823,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-2",63.53525,-163.7674,"monitored site","Sand-Gravel",,"Okshokwewhik","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1824,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-3",63.61135,-163.7758,"one-time site","Sand-Gravel",,"Okshokwewhik","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1825,"BS","Bering Sea","Norton Sound, Yukon River delta, Okshokwewhik","Okshok-4",63.69409,-163.8008,"one-time site","Sand-Gravel",,"Okshokwewhik","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1826,"BS","Bering Sea","Norton Sound, Yukon River delta, Kawanak Channel","Kawanak-4",63.44359,-165.406,"one-time site","Sand-Gravel",,"Kawanak Channel","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1827,"BS","Bering Sea","Norton Sound, Yukon River delta, Uwik Slough","Uwik-4",63.72326,-164.2414,"one-time site","Sand-Gravel",,"Uwik Slough","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1828,"BS","Bering Sea","Norton Sound, Yukon River delta, Apoon","Apoon-4",63.64484,-163.3983,"one-time site","Sand-Gravel",,"Apoon","Norton Sound","Yukon River delta",,"yes",FALSE,FALSE,,FALSE
1829,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","91",57.2877,-135.5702,,"not reported",,"Salisbury Sound",,,,"yes",FALSE,FALSE,,FALSE
1830,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","103",56.73945,-134.832,,"Eelgrass-Kelp","eelgrass/kelp","Whale Bay",,,"Great","yes",FALSE,FALSE,,FALSE
1831,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","104",56.57575,-134.9417,,"Eelgrass","eelgrass","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
1832,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","105",56.57095,-134.94775,,"Sand-Gravel","sand","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
1833,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","109",56.58885,-134.99243,,"Kelp","kelp","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
1834,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","117",56.72474,-134.9816,,"Eelgrass-Kelp","eelgrass/kelp","Whale Bay",,,"Small","yes",FALSE,FALSE,,FALSE
1835,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","124",57.2852,-135.55653,,"Eelgrass","eelgrass","Salisbury Sound",,,"Baptist","yes",FALSE,FALSE,,FALSE
1836,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","130",57.2892,-135.58627,,"Kelp","kelp","Salisbury Sound",,,"Zeal","yes",FALSE,FALSE,,FALSE
1837,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","134",57.2918,-135.60472,,"Kelp","kelp","Salisbury Sound",,,"Zeal","yes",FALSE,FALSE,,FALSE
1838,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","138",57.3244,-135.63829,,"not reported","unknown","Salisbury Sound",,,"Kane","yes",FALSE,FALSE,,FALSE
1839,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Kalinin Bay","150",57.3174,-135.78691,,"Sand-Gravel","sand","Salisbury Sound",,,"Kalinin","yes",FALSE,FALSE,,FALSE
1840,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","156",57.83106,-136.36641,,"Eelgrass-Kelp","eelgrass/kelp","Islas Bay",,,"Porcupine","yes",FALSE,FALSE,,FALSE
1841,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Porcupine Bay","161",57.83348,-136.35721,,"Eelgrass-Kelp","eelgrass/kelp","Islas Bay",,,"Porcupine","yes",FALSE,FALSE,,FALSE
1842,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","169",57.84132,-136.37566,,"Kelp","kelp","Islas Bay",,,"Ilin","yes",FALSE,FALSE,,FALSE
1843,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay, Ilin Bay","170",57.84163,-136.37708,,"Kelp","kelp","Islas Bay",,,"Ilin","yes",FALSE,FALSE,,FALSE
1844,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","177",57.81447,-136.35719,,"Eelgrass-Kelp","eelgrass/kelp","Islas Bay",,,"none","yes",FALSE,FALSE,,FALSE
1845,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","182",57.82792,-136.40082,,"Eelgrass-Kelp","eelgrass/kelp","Islas Bay",,,"Fjordselheim","yes",FALSE,FALSE,,FALSE
1846,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Islas Bay","188",57.83073,-136.3941,,"Eelgrass-Kelp","eelgrass/kelp","Islas Bay",,,"Fjordselheim","yes",FALSE,FALSE,,FALSE
1847,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","194",58.32961,-136.77136,,"Kelp","kelp","Torch Bay",,,"Torch","yes",FALSE,FALSE,,FALSE
1848,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Torch Bay","200",58.32179,-136.7746,,"Kelp","kelp","Torch Bay",,,"Torch","yes",FALSE,FALSE,,FALSE
1849,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","208",58.27536,-136.67657,,"Kelp","kelp","Graves Harbor",,,"Graves","yes",FALSE,FALSE,,FALSE
1850,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","216",58.27408,-136.68268,,"Kelp","kelp","Graves Harbor",,,"Graves","yes",FALSE,FALSE,,FALSE
1851,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor","223",58.29428,-136.68643,,"Kelp","bull kelp","Graves Harbor",,,"Graves","yes",FALSE,FALSE,,FALSE
1852,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murk Bay","229",58.30277,-136.73959,,"Kelp","kelp","Graves Harbor",,,"Murk","yes",FALSE,FALSE,,FALSE
1853,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murphy Cove","237",58.27074,-136.72072,"long fronds; surgy","Kelp","kelp","Graves Harbor",,,"Murphy","yes",FALSE,FALSE,,FALSE
1854,"GOA","Gulf of Alaska","southeastern Alaska, Cross Sound, Graves Harbor, Murk Bay","242",58.30318,-136.74123,"long fronds; surgy","Kelp","kelp","Graves Harbor",,,"Murk","yes",FALSE,FALSE,,FALSE
1855,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","246",56.6808,-134.85434,,"Eelgrass-Kelp","eelgrass/kelp","Whale Bay",,,"Great","yes",FALSE,FALSE,,FALSE
1856,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","250",56.57902,-134.94234,,"Kelp","gravel/kelp","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
1857,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","253",56.59243,-134.999738,,"Kelp","gravel/kelp","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
